Cluster ID,confidence_score,﻿Id,id_2,Source,Account_Name,Billing,Industry,canonical_Id,canonical_id_2,canonical_Source,canonical_Account_Name,canonical_Billing,canonical_Industry
11786,,12512,12248_CV,_CV,The Economic & Information Bureau of Yingde,Guangdong,Government,,,,,,
11787,,12513,12249_CV,_CV,The Education Department of Qinghai Province,Qinghai,Government,,,,,,
11788,,12514,12250_CV,_CV,The Eslite Corporation,Taiwan,Wholesale & Retail,,,,,,
11789,,12515,12251_CV,_CV,The Everett Clinic,WA,Healthcare,,,,,,
11790,,12516,12252_CV,_CV,The Executive Office of the Ruler of Dubai,,Media,,,,,,
11791,,12517,12253_CV,_CV,The Fifth Affiliated Hospital of South Medical University,Guangdong,Healthcare,,,,,,
11792,,12518,12254_CV,_CV,THE FINANCIAL CONDUCT AUTHORITY,Greater London,Banking & Insurance,,,,,,
11793,,12519,12255_CV,_CV,"The Financial Street Holdings Co.,Ltd.",BJ,Construction,,,,,,
11794,,12520,12256_CV,_CV,The First Affiliated Hospital of Nanyang Medical College,Henan,Healthcare,,,,,,
11795,,12521,12257_CV,_CV,The First Affiliated Hospital/School of Clinical Medicine of G.D.P.U.,Guangdong,Healthcare,,,,,,
11796,,12522,12258_CV,_CV,The first hospital of Ninghai County,Zhejiang,Healthcare,,,,,,
11797,,12523,12259_CV,_CV,The Food & Environment Research Agency (FERA),North Yorkshire,Government,,,,,,
11798,,12524,12260_CV,_CV,The Fourth Academy of CASIC,,Utilities,,,,,,
11799,,12525,12261_CV,_CV,The Francis Crick Institute,Greater London,Healthcare,,,,,,
11800,,12526,12262_CV,_CV,The Freeman Companies,TX,Construction,,,,,,
11801,,12527,12263_CV,_CV,The Gillette Company,MA,Manufacturing,,,,,,
11802,,12528,12264_CV,_CV,the group customer department of China Unicom Xu Chang city,Henan,Communications,,,,,,
11803,,12529,12265_CV,_CV,The Guardian Life Insurance Company of America,NY,Banking & Insurance,,,,,,
11804,,12530,12266_CV,_CV,"The Hackett Group, Inc.",PA,Technology,,,,,,
11805,,12531,12267_CV,_CV,The Hain Celestial Group,CO,Manufacturing,,,,,,
11806,,12532,12268_CV,_CV,The Hanover Insurance Group Inc,MA,Banking & Insurance,,,,,,
11807,,12533,12269_CV,_CV,THE HEBREW UNIVERSITY OF JERUSALEM,NA,Education,,,,,,
11808,,12534,12270_CV,_CV,The high People's Court of Guangxi Zhuang Autonomous Region,Guangxi,Government,,,,,,
11809,,12535,12271_CV,_CV,The Hospice of the Florida Suncoast,FL,Healthcare,,,,,,
11810,,12536,12272_CV,_CV,The Hospital for Special Surgery,NY,Healthcare,,,,,,
11811,,12537,12273_CV,_CV,"The Houstonian Hotel, Club & Spa",TX,Recreation,,,,,,
11812,,12538,12274_CV,_CV,The Howard Hughes Corporation,TX,Other,,,,,,
11813,,12539,12275_CV,_CV,The Hubei Province bidding management office,Hubei,Government,,,,,,
11814,,12540,12276_CV,_CV,The Illig Family Enterprise Company (TIFEC),KS,Other,,,,,,
11815,,12541,12277_CV,_CV,The Institute For Transfusion Medicine,PA,Healthcare,,,,,,
11816,,12542,12278_CV,_CV,THE INSTITUTE OF BANKING AND FINANCE,,Healthcare,,,,,,
11817,,12543,12279_CV,_CV,The Institute of Cancer Research,Surrey,Healthcare,,,,,,
11818,,12544,12280_CV,_CV,THE INSTITUTION OF ENGINEERS AUSTRALIA - NATIONAL OFFICE,ACT,Consulting,,,,,,
11819,,12545,12281_CV,_CV,The Israel Land Administration (ILA),,Construction,,,,,,
11820,,12546,12282_CV,_CV,The Israel's Government Advertising Agency,,Media,,,,,,
11821,,12547,12283_CV,_CV,The Jockey Club,KY,Recreation,,,,,,
11822,,12548,12284_CV,_CV,The Johannesburg Stock Exchange JSE,Gauteng,Banking & Insurance,,,,,,
11823,,12549,12285_CV,_CV,The Judicial Authority,NA,Government,,,,,,
11824,,12550,12286_CV,_CV,THE KETER PLASTIC GROUP,NA,Manufacturing,,,,,,
11825,,12551,12287_CV,_CV,The Law Society of Hong Kong,Hong Kong,Legal,,,,,,
11826,,12552,12288_CV,_CV,The Legal Aid Society,NY,Legal,,,,,,
11827,,12553,12289_CV,_CV,The Legislative Yuan Republic of China,Taiwan,Government,,,,,,
11828,,12554,12290_CV,_CV,The London Clinic,Greater London,Healthcare,,,,,,
11829,,12555,12291_CV,_CV,The Lorenz Bahlsen Snack-World Sp.z.o.o,,Manufacturing,,,,,,
11830,,12556,12292_CV,_CV,"The Louis Berger Group, Inc",NJ,Construction,,,,,,
11831,,12557,12293_CV,_CV,The Macao Water Supply Company Limited,Macau,Utilities,,,,,,
11832,,12558,12294_CV,_CV,The Malcolm Group,Renfrewshire,Other,,,,,,
11833,,12559,12295_CV,_CV,The Mark Travel Corporation,WI,Recreation,,,,,,
11834,,12560,12296_CV,_CV,The Med Group / MHA,TX,Healthcare,,,,,,
11835,,12561,12297_CV,_CV,The Medicines Company,NJ,Healthcare,,,,,,
11836,,12562,12298_CV,_CV,"The Ministry of Defense, Romania",,Government,,,,,,
11837,,12563,12299_CV,_CV,The Ministry of Land and Resources P.R.C,BJ,Government,,,,,,
11838,,12564,12300_CV,_CV,The MITRE Corporation,MA,Consulting,,,,,,
11839,,12565,12301_CV,_CV,The Motley Fool,VA,Media,,,,,,
11840,,12566,12302_CV,_CV,"The National Football League, Inc.",NY,Other,,,,,,
11841,,12567,12303_CV,_CV,The Nature's Bounty Co.,NY,Healthcare,,,,,,
11842,,12568,12304_CV,_CV,The Navakij Insurance PCL,,Healthcare,,,,,,
11843,,12569,12305_CV,_CV,The New York Botanical Garden,NY,Recreation,,,,,,
11844,,12570,12306_CV,_CV,"The Newtron Group, Inc.",LA,Technology,,,,,,
11845,,12571,12307_CV,_CV,The Nordam Group,OK,Transportation,,,,,,
11846,,12572,12308_CV,_CV,The North West London Hospitals NHS Trust,Harrow,Healthcare,,,,,,
11847,,12573,12309_CV,_CV,The Northstar Companies,NY,Banking & Insurance,,,,,,
11848,,12574,12310_CV,_CV,The Open Polytechnic of NZ,,Education,,,,,,
11849,,12575,12311_CV,_CV,The Open University of Hong Kong,,Education,,,,,,
11850,,12576,12312_CV,_CV,The Optical Society of America Incorporated,DC,Other,,,,,,
11851,,12577,12313_CV,_CV,the Organization Department of the Central Committee of the CPC,Beijing,Government,,,,,,
11852,,12578,12314_CV,_CV,"The Pacific Securities Co., Ltd.",Yunnan,Banking & Insurance,,,,,,
11853,,12579,12315_CV,_CV,The Palace Group Senior Living,FL,Healthcare,,,,,,
11854,,12580,12316_CV,_CV,The Parsons Corporation,CA,Construction,,,,,,
11855,,12581,12317_CV,_CV,The Patent Reexamination Board,Beijing,Government,,,,,,
11856,,12582,12318_CV,_CV,The Penn Mutual Life Insurance Company,PA,Banking & Insurance,,,,,,
11857,,12583,12319_CV,_CV,THE PETROLEUM INSTITUTE,NA,Consulting,,,,,,
11858,,12584,12320_CV,_CV,The Pictsweet Company,TN,Manufacturing,,,,,,
11859,,12585,12321_CV,_CV,The Pike Company Inc,NY,Construction,,,,,,
11860,,12586,12322_CV,_CV,The Posey Company,CA,Healthcare,,,,,,
763,6.1242977e-06,12587,12323_CV,_CV,The Principia,MO,Education,b'12587',b'12323_cv',b'_cv',b'the principia',b'mo',b'education'
11861,,12588,12324_CV,_CV,The PrivateBank and Trust Company,IL,Banking & Insurance,,,,,,
763,6.1242977e-06,12589,12325_CV,_CV,The Provident Bank,NJ,Banking & Insurance,b'12587',b'12323_cv',b'_cv',b'the principia',b'mo',b'education'
11862,,12590,12326_CV,_CV,THE RANGE HOME AND LEISURE LIMITED,,Other,,,,,,
11863,,12591,12327_CV,_CV,The Recording Academy,CA,Other,,,,,,
11864,,12592,12328_CV,_CV,The Research Council TRC,Al Wustá,Consulting,,,,,,
11865,,12593,12329_CV,_CV,The Resource Center,NY,Healthcare,,,,,,
11866,,12594,12330_CV,_CV,The Response Group,TX,Healthcare,,,,,,
11867,,12595,12331_CV,_CV,The Richmond Fellowship Scotland,North Lanarkshire,Healthcare,,,,,,
11868,,12596,12332_CV,_CV,The Royal Botanic Garden Edinburgh (RBGE),,Recreation,,,,,,
11869,,12597,12333_CV,_CV,The Royal College of Surgeons Edinburgh,Mid Lothian,Healthcare,,,,,,
11870,,12598,12334_CV,_CV,The Royal Court - Kingdom of Saudi Arabia,,Government,,,,,,
11871,,12599,12335_CV,_CV,The Royal Resorts,NA,Hospitality,,,,,,
11872,,12600,12336_CV,_CV,The Samuel Roberts Noble Foundation,OK,Consulting,,,,,,
11873,,12601,12337_CV,_CV,The Sanborn Map Company Inc,CO,Consulting,,,,,,
11874,,12602,12338_CV,_CV,THE SAUDI INVESTMENT BANK (SAIB),NA,Banking & Insurance,,,,,,
11875,,12603,12339_CV,_CV,The Scarborough General Hospital,Ontario,Healthcare,,,,,,
11876,,12604,12340_CV,_CV,The Scott Group,Fife,Manufacturing,,,,,,
11877,,12605,12341_CV,_CV,The Scoular Company,KS,Transportation,,,,,,
11878,,12606,12342_CV,_CV,THE SECURITIES AND EXCHANGE COMMISSION,,Government,,,,,,
11879,,12607,12343_CV,_CV,The Senate of Canada,Ontario,Government,,,,,,
11880,,12608,12344_CV,_CV,The Shanghai Commercial & Savings Bank Ltd,Taiwan,Banking & Insurance,,,,,,
11881,,12609,12345_CV,_CV,The Siam Commercial Bank Public Company Limited,Bangkok (Krung Thep,Banking & Insurance,,,,,,
11882,,12610,12346_CV,_CV,The Solano County Superintendent Schools,CA,Education,,,,,,
11883,,12611,12347_CV,_CV,The Southern Credit Union,GA,Banking & Insurance,,,,,,
11884,,12612,12348_CV,_CV,The St. Lawrence Seaway Management Corporation,Ontario,Hospitality,,,,,,
11885,,12613,12349_CV,_CV,The Standards Institution of Israel,,Government,,,,,,
11886,,12614,12350_CV,_CV,The state of Diqing Tibetan Autonomous Prefecture,Yunnan,Government,,,,,,
11887,,12615,12351_CV,_CV,The State of Queensland (Department of Justice and Attorney-General),QLD,Government,,,,,,
11888,,12616,12352_CV,_CV,The State Radio Monitoring Center,Beijing,Consulting,,,,,,
11889,,12617,12353_CV,_CV,The Stroke Association,NA,Healthcare,,,,,,
11890,,12618,12354_CV,_CV,THE SUPREME COURT Latvia,,Legal,,,,,,
11891,,12619,12355_CV,_CV,The Thai Insurance Public Company Ltd.,.,Banking & Insurance,,,,,,
764,0.0024513742,12620,12356_CV,_CV,The Third Floor,CA,Recreation,b'12620',b'12356_cv',b'_cv',b'the third floor',b'ca',b'recreation'
764,0.0024513742,12621,12357_CV,_CV,The Third Hospital Of Shijiazhuang,Hebei,Healthcare,b'12620',b'12356_cv',b'_cv',b'the third floor',b'ca',b'recreation'
11892,,12622,12358_CV,_CV,The Third Surveying and Mapping Institute of Hunan Province,,Government,,,,,,
11893,,12623,12359_CV,_CV,"The Topps Company, Inc.",NY,Wholesale & Retail,,,,,,
11894,,12624,12360_CV,_CV,The Toro Company,MN,Manufacturing,,,,,,
11895,,12625,12361_CV,_CV,"The traffic police of hezhou, guangxi",Guangxi,Government,,,,,,
11896,,12626,12362_CV,_CV,"The Travelers Companies, Inc.",CT,Banking & Insurance,,,,,,
11897,,12627,12363_CV,_CV,The Trustee for ADMINISTRATION & MARKETNG SOLUTIONS TRUST,VIC,Healthcare,,,,,,
11898,,12628,12364_CV,_CV,The Tumkur District Co-Operative Central Bank Ltd,KARNATAKA,Banking & Insurance,,,,,,
11899,,12629,12365_CV,_CV,The University of Guelph,Ontario,Recreation,,,,,,
11900,,12630,12366_CV,_CV,The University of Memphis,TN,Education,,,,,,
343,0.0008565869,12631,12367_CV,_CV,The University of Western Australia,WA,Education,b'3824',b'3560_cv',b'_cv',b'department of justice - western australia-department of the attorney general ? western australia',b'wa',b'government'
11901,,12632,12368_CV,_CV,The Walt Disney Company,CA,Media,,,,,,
11902,,12633,12369_CV,_CV,The Warehouse Group Limited,MAN,Wholesale & Retail,,,,,,
11903,,12634,12370_CV,_CV,The Warranty Group,SAO PAULO,Other,,,,,,
11904,,12635,12371_CV,_CV,"The Warranty Group de México, S.A. de C.V.",DF,Banking & Insurance,,,,,,
11905,,12636,12372_CV,_CV,The Weitz Company,IA,Construction,,,,,,
11906,,12637,12373_CV,_CV,The Western Union Co.,CO,Consulting,,,,,,
11907,,12638,12374_CV,_CV,The Westminster Schools,GA,Education,,,,,,
11908,,12639,12375_CV,_CV,The Wipe Hot Wire India Thermal Equipments,RAJASTHAN,Manufacturing,,,,,,
11909,,12640,12376_CV,_CV,"The Wolf Organization, Inc.",PA,Construction,,,,,,
11910,,12641,12377_CV,_CV,"The Yankee Candle Company, Inc.",MA,Manufacturing,,,,,,
11911,,12642,12378_CV,_CV,Theaterservice GmbH,,Recreation,,,,,,
11912,,12643,12379_CV,_CV,Theatre Academy Helsinki,NA,,,,,,,
11913,,12644,12380_CV,_CV,Thedacare,WI,Healthcare,,,,,,
11914,,12645,12381_CV,_CV,THEMIS LTD,British Columbia,Technology,,,,,,
11915,,12646,12382_CV,_CV,Theo Wormland GmbH & Co. KG,,Wholesale & Retail,,,,,,
11916,,12647,12383_CV,_CV,Theodor Fliedner Stiftung,,Healthcare,,,,,,
11917,,12648,12384_CV,_CV,"Theranos, Inc.",CA,Healthcare,,,,,,
11918,,12649,12385_CV,_CV,Therapeutic Goods Administration,ACT,Healthcare,,,,,,
11919,,12650,12386_CV,_CV,"Theravance, Inc.",CA,Healthcare,,,,,,
11920,,12651,12387_CV,_CV,Thermax Ltd.,MAHARASHTRA,Manufacturing,,,,,,
11921,,12652,12388_CV,_CV,Thermo Fisher,CO,Technology,,,,,,
11922,,12653,12389_CV,_CV,"Thiele Technologies, Inc.",MN,Manufacturing,,,,,,
11923,,12654,12390_CV,_CV,Thiememeulenhoff BV,UT,Media,,,,,,
11924,,12655,12391_CV,_CV,Thiess,QLD,Construction,,,,,,
11925,,12656,12392_CV,_CV,ThinkON,Ontario,Communications,,,,,,
11926,,12657,12393_CV,_CV,Thiqah Business Services,Riyadh,Consulting,,,,,,
11927,,12658,12394_CV,_CV,Third Judicial District Court of Kansas,KS,Government,,,,,,
11928,,12659,12395_CV,_CV,"Thoma Bravo, LLC",IL,Other,,,,,,
11929,,12660,12396_CV,_CV,Thomas Armstrong Holdings Ltd,,Other,,,,,,
11930,,12661,12397_CV,_CV,Thomas Duryea Logicalis - MSP,VIC,Technology,,,,,,
11931,,12662,12398_CV,_CV,Thomas Embling Hospital (Forensicare),VIC,Healthcare,,,,,,
11932,,12663,12399_CV,_CV,"Thomas H. Lee Partners, LP",MA,Banking & Insurance,,,,,,
765,4.9530303e-05,12664,12400_CV,_CV,Thomas Jefferson School of Law,CA,Education,b'12664',b'12400_cv',b'_cv',b'thomas jefferson school of law',b'ca',b'education'
765,4.9530303e-05,12665,12401_CV,_CV,Thomas Jefferson University Hospitals Inc.,PA,Healthcare,b'12664',b'12400_cv',b'_cv',b'thomas jefferson school of law',b'ca',b'education'
11933,,12666,12402_CV,_CV,Thompson Creek Metals,CO,Chemicals,,,,,,
11934,,12667,12403_CV,_CV,Thompson Tractor Inc,AL,Wholesale & Retail,,,,,,
11935,,12668,12404_CV,_CV,Thomson Press (India) Limited,HARYANA,Media,,,,,,
11936,,12669,12405_CV,_CV,Thomson Reuters (Sabrix),OR,Media,,,,,,
11937,,12670,12406_CV,_CV,Thorek Hospital,IL,Healthcare,,,,,,
11938,,12671,12407_CV,_CV,"Thorlabs, Inc.",NJ,Technology,,,,,,
11939,,12672,12408_CV,_CV,Thornburg Investment Management,NM,Banking & Insurance,,,,,,
11940,,12673,12409_CV,_CV,THPL Support services Pvt Ltd,MAHARASHTRA,Wholesale & Retail,,,,,,
11941,,12674,12410_CV,_CV,Three C Universal Developers Pvt Ltd,UTTAR PRADESH,Construction,,,,,,
11942,,12675,12411_CV,_CV,Three Rivers Park District,MN,Recreation,,,,,,
11943,,12676,12412_CV,_CV,Thruway Fasteners,NY,Construction,,,,,,
11944,,12677,12413_CV,_CV,Thüga Energienetze GmbH,,Utilities,,,,,,
11945,,12678,12414_CV,_CV,Thunder Valley Casino,CA,Recreation,,,,,,
11946,,12679,12415_CV,_CV,Thunderbird Wild Wild West Casino,OK,Recreation,,,,,,
11947,,12680,12416_CV,_CV,Thüringer Oberlandesgericht (OLG) Jena,Thüringen,Government,,,,,,
11948,,12681,12417_CV,_CV,Thyssen Krupp Steel AG - Duisburg,,Manufacturing,,,,,,
11949,,12682,12418_CV,_CV,ThyssenKrupp/ Outokumpu VDM GmbH,NA,Manufacturing,,,,,,
11950,,12683,12419_CV,_CV,TIANJIN BANK,TJ,Banking & Insurance,,,,,,
11951,,12684,12420_CV,_CV,Tianjin city hall emergency office,,Government,,,,,,
766,1.1179254e-05,12685,12421_CV,_CV,tianjin construction information technology service center,,Manufacturing,b'12685',b'12421_cv',b'_cv',b'tianjin construction information technology service center',b'tianjin',b'manufacturing'
11952,,12686,12422_CV,_CV,"Tianjin Energy Group Finance Co., Ltd.",,Manufacturing,,,,,,
11953,,12687,12423_CV,_CV,Tianjin Institute of Surveying and Mapping,Tianjin,Consulting,,,,,,
11954,,12688,12424_CV,_CV,"Tianjin Kangting Biological Engineering Co.,Ltd",tianjin,Healthcare,,,,,,
11955,,12689,12425_CV,_CV,"TIANJIN LISHEN BATTERY JOINT-STOCK CO., LTD.",TJ,Manufacturing,,,,,,
767,1.7546488e-05,12690,12426_CV,_CV,"Tianjin NTTDATA Co., Ltd",,Technology,b'12690',b'12426_cv',b'_cv',"b'tianjin nttdata co., ltd'",b'tianjin',b'technology'
11956,,12691,12427_CV,_CV,Tianjin planning bureau,Tianjin,Government,,,,,,
11957,,12692,12428_CV,_CV,Tianjin Property Rights Exchange,Tianjin,Consulting,,,,,,
766,1.1179254e-05,12693,12429_CV,_CV,"Tianjin Sen Yu Construction Technology Legal Consulting Co., Ltd",Tianjin,Construction,b'12685',b'12421_cv',b'_cv',b'tianjin construction information technology service center',b'tianjin',b'manufacturing'
11958,,12694,12430_CV,_CV,"Tianjin shu Yuhui Hospital Construction Investment Co., Ltd.",,Healthcare,,,,,,
767,1.7546488e-05,12695,12431_CV,_CV,"Tianjin tianyaoyaoye Co.,Ltd.",Tianjin,Healthcare,b'12690',b'12426_cv',b'_cv',"b'tianjin nttdata co., ltd'",b'tianjin',b'technology'
11959,,12696,12432_CV,_CV,"Tianjin Trust Co.,Ltd.",Tian Jin,Banking & Insurance,,,,,,
11960,,12697,12433_CV,_CV,TianJin ZongXi Traction Motor Ltd.,Tianjin,Manufacturing,,,,,,
11961,,12698,12434_CV,_CV,Tianrui group,Henan,Construction,,,,,,
11962,,12699,12435_CV,_CV,Tibet Autonomous Region Communications Department,Tibet Autonomous Reg,Government,,,,,,
11963,,12700,12436_CV,_CV,Tican A/S,,Other,,,,,,
11964,,12701,12437_CV,_CV,Tideworks Technology,WA,Technology,,,,,,
11965,,12702,12438_CV,_CV,Tiefa Coal Group data operating company,Liaoning,Healthcare,,,,,,
11966,,12703,12439_CV,_CV,TIEMANN Schutz-Systeme GmbH,,Manufacturing,,,,,,
11967,,12704,12440_CV,_CV,tieqilishi group,sichuan,Manufacturing,,,,,,
11968,,12705,12441_CV,_CV,Tierney Communications,PA,Consulting,,,,,,
11969,,12706,12442_CV,_CV,"TierPoint, LLC",MO,Technology,,,,,,
11970,,12707,12443_CV,_CV,Tiff Advisory Services,PA,Banking & Insurance,,,,,,
11971,,12708,12444_CV,_CV,TIGER Coatings GmbH & Co. KG,,Chemicals,,,,,,
11972,,12709,12445_CV,_CV,Tiger Wheel Corporated,Manila,Manufacturing,,,,,,
11973,,12710,12446_CV,_CV,Tilaknagar Industries Ltd.,MAHARASHTRA,Manufacturing,,,,,,
11974,,12711,12447_CV,_CV,Tilda Ltd.,Kent,Manufacturing,,,,,,
11975,,12712,12448_CV,_CV,Tiller Corporation,MN,Construction,,,,,,
11976,,12713,12449_CV,_CV,Tilney Group,,Other,,,,,,
11977,,12714,12450_CV,_CV,TIM (SPC),MILANO,Communications,,,,,,
11978,,12715,12451_CV,_CV,"timberLAN, Inc.",CO,Consulting,,,,,,
11979,,12716,12452_CV,_CV,Times Educational Supplement Ltd. (The),London,Media,,,,,,
11980,,12717,12453_CV,_CV,Timken Eng. & Research I Pvt. Ltd.,KAR,Manufacturing,,,,,,
11981,,12718,12454_CV,_CV,Tinkiteasy B.V.,NA,Technology,,,,,,
11982,,12719,12455_CV,_CV,TINSA TASACIONES INMOBILIARIAS SA,MD,Construction,,,,,,
11983,,12720,12456_CV,_CV,TIO TEACH B.V.,OV,Education,,,,,,
11984,,12721,12457_CV,_CV,Tipco Asphalt Public Company Limited,Phaya Thai,Chemicals,,,,,,
11985,,12722,12458_CV,_CV,Tippecanoe County,IN,Government,,,,,,
11986,,12723,12459_CV,_CV,Tipperary County Council,,Recreation,,,,,,
11987,,12724,12460_CV,_CV,TIREA,MD,Media,,,,,,
11988,,12725,12461_CV,_CV,Tiroler Gebietskrankenkasse,Vienna,Healthcare,,,,,,
11989,,12726,12462_CV,_CV,TIROLER GEMEINNÜTZIGE WOHNUNGSBAU- UND SIEDLUNGS GES.M.B.H,TIROL,Construction,,,,,,
11990,,12727,12463_CV,_CV,TIS (MSP),Tokyo,Technology,,,,,,
11991,,12728,12464_CV,_CV,TIS CIRCUITS,,Manufacturing,,,,,,
11992,,12729,12465_CV,_CV,"Titan International, Inc.",IL,Transportation,,,,,,
11993,,12730,12466_CV,_CV,TITIPI,SEOUL,Wholesale & Retail,,,,,,
11994,,12731,12467_CV,_CV,TiVo,OK,Technology,,,,,,
11995,,12732,12468_CV,_CV,TIWAG Tiroler Wasserkraft AG,NA,Utilities,,,,,,
11996,,12733,12469_CV,_CV,TK Mold Group,Guangdong,Government,,,,,,
11997,,12734,12470_CV,_CV,TKH Group NV,OV,Banking & Insurance,,,,,,
11998,,12735,12471_CV,_CV,TKP Groningen,GR,Consulting,,,,,,
11999,,12736,12472_CV,_CV,TMA Data Management,ENG,Technology,,,,,,
12000,,12737,12473_CV,_CV,TMF Health Quality Institute,TX,Other,,,,,,
12001,,12738,12474_CV,_CV,TMW Systems,NC,Technology,,,,,,
12002,,12739,12475_CV,_CV,TN Marketing,MN,Consulting,,,,,,
12003,,12740,12476_CV,_CV,TNO,ZH,Other,,,,,,
12004,,12741,12477_CV,_CV,TNT Express UK,,Transportation,,,,,,
12005,,12742,12478_CV,_CV,TNUVA FOOD INDUSTRIES,TEL AVIV,Manufacturing,,,,,,
12006,,12743,12479_CV,_CV,Tobira Therapeutics,CA,Consulting,,,,,,
12007,,12744,12480_CV,_CV,Todd Services Limited,,Utilities,,,,,,
12008,,12745,12481_CV,_CV,"Tofly Technology Co.,Ltd",Sichuan,Technology,,,,,,
12009,,12746,12482_CV,_CV,Tohoku Electrical Safety Inspection Association,sendai,,,,,,,
12010,,12747,12483_CV,_CV,Tokheim Belgium,IN,Technology,,,,,,
12011,,12748,12484_CV,_CV,Toki Istanbul,Outside of US and Canada,Banking & Insurance,,,,,,
12012,,12749,12485_CV,_CV,Tokio Marine Kiln Insurance Services,London,Other,,,,,,
12013,,12750,12486_CV,_CV,Toko Electronic Mfg. Co. Limited,Hong Kong,Technology,,,,,,
12014,,12751,12487_CV,_CV,Tokyo Keizai University,TK,Consulting,,,,,,
12015,,12752,12488_CV,_CV,Toledo Engineering,OH,Manufacturing,,,,,,
12016,,12753,12489_CV,_CV,Tolko Industries Ltd.,British Columbia,Construction,,,,,,
12017,,12754,12490_CV,_CV,TOLL (NEW ZEALAND) LIMITED,,Transportation,,,,,,
12018,,12755,12491_CV,_CV,Toll Brothers,PA,Construction,,,,,,
12019,,12756,12492_CV,_CV,Toll Collect GmbH,,Government,,,,,,
12020,,12757,12493_CV,_CV,Tom Lee Music,British Columbia,Wholesale & Retail,,,,,,
12021,,12758,12494_CV,_CV,Tomax,UT,Technology,,,,,,
209,0.6220442454020183,12759,12495_CV,_CV,Tomball Independent School District,TX,Education,b'12759',b'3946_cv',b'_cv',b'edna independent school district',b'tx',b'education'
12022,,12760,12496_CV,_CV,Tomlinson Industries,OH,Manufacturing,,,,,,
12023,,12761,12497_CV,_CV,Tommy Bahama,WA,Consulting,,,,,,
12024,,12762,12498_CV,_CV,Tompkins International,NC,Manufacturing,,,,,,
12025,,12763,12499_CV,_CV,Tompkins Trust Company,NY,Banking & Insurance,,,,,,
12026,,12764,12500_CV,_CV,Tomra Systems ASA,,Manufacturing,,,,,,
12027,,12765,12501_CV,_CV,Tong Cong TY Dien Luc Thanh Pho Ho Chi Minh,,,,,,,,
12028,,12766,12502_CV,_CV,Tong High school,,Education,,,,,,
12029,,12767,12503_CV,_CV,Tonga Comm. Corporation,Nuku'alofa,Communications,,,,,,
12030,,12768,12504_CV,_CV,tongfang mircroelectronics company,Beijing,Manufacturing,,,,,,
12031,,12769,12505_CV,_CV,"TONGLING XINYAXING COKING CO., LTD",Anhui,Chemicals,,,,,,
12032,,12770,12506_CV,_CV,Tongzhou Distruct City Administration Bureau of Nantong,JS,Government,,,,,,
12033,,12771,12507_CV,_CV,Tönnies Lebensmittel GmbH & Co. KG,,Wholesale & Retail,,,,,,
12034,,12772,12508_CV,_CV,Tonymoly Co. Ltd,.,Chemicals,,,,,,
12035,,12773,12509_CV,_CV,Top Aces Inc.,Ontario,Transportation,,,,,,
12036,,12774,12510_CV,_CV,Topeka Public Schools USD 501,KS,Education,,,,,,
12037,,12775,12511_CV,_CV,"Toppan Photomasks, Inc.",TX,Technology,,,,,,
12038,,12776,12512_CV,_CV,Topview Optronics Corp.,Taiwan,Manufacturing,,,,,,
12039,,12777,12513_CV,_CV,TORAY FILMS EUROPE,NA,Manufacturing,,,,,,
12040,,12778,12514_CV,_CV,TORAY RESEARCH CENTER INC.,Tokyo,Consulting,,,,,,
12041,,12779,12515_CV,_CV,Toronto Community Housing Corp,Ontario,Other,,,,,,
12042,,12780,12516_CV,_CV,Toronto Dominion Bank,Ontario,Banking & Insurance,,,,,,
12043,,12781,12517_CV,_CV,TOROSLAR ELEKTRIK DAGITIM AS,,Utilities,,,,,,
12044,,12782,12518_CV,_CV,Torrance Refining Company LLC,CA,Chemicals,,,,,,
12045,,12783,12519_CV,_CV,TORUNSKIE WODOCIAGI SP Z O O,,Utilities,,,,,,
12046,,12784,12520_CV,_CV,Tory Burch,NY,Wholesale & Retail,,,,,,
12047,,12785,12521_CV,_CV,Toshiba America Electronic Component,CA,Technology,,,,,,
12048,,12786,12522_CV,_CV,Toshiba International Corporation Pty Ltd,NSW,Technology,,,,,,
12049,,12787,12523_CV,_CV,Toshiba Semiconductor (Thailand) Co Ltd,,Technology,,,,,,
12050,,12788,12524_CV,_CV,"Toshiba(Dalian) Co., Ltd",LN,Manufacturing,,,,,,
12051,,12789,12525_CV,_CV,"Total Electric Management Service co.,LTD.",Tokyo,Construction,,,,,,
12052,,12790,12526_CV,_CV,Total Longterm Care Inc.,CO,Healthcare,,,,,,
12053,,12791,12527_CV,_CV,Total Quality Logistics,OH,Transportation,,,,,,
12054,,12792,12528_CV,_CV,Total SA (South Africa),NA,Chemicals,,,,,,
12055,,12793,12529_CV,_CV,Tourism Ireland,NA,Recreation,,,,,,
12056,,12794,12530_CV,_CV,Touro University,NV,Education,,,,,,
12057,,12795,12531_CV,_CV,"TOVIS Co., Ltd.",.,Technology,,,,,,
12058,,12796,12532_CV,_CV,TOWER NEW ZEALAND LIMITED,,Banking & Insurance,,,,,,
768,0.008756806,12797,12533_CV,_CV,Towers Watson ( was Watson Wyatt Holdings Ltd.),Surrey,Consulting,b'12797',b'12533_cv',b'_cv',b'towers watson ( was watson wyatt holdings ltd.)',b'surrey',b'consulting'
12059,,12798,12534_CV,_CV,Town of Castle Rock,CO,Government,,,,,,
12060,,12799,12535_CV,_CV,"Town of Gilbert, Az.",AZ,Government,,,,,,
